Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognormal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
422,0,0.121546751,0.17537051,0.201459828,0.193382746,0.127208227,,0.307595249,0.307494077,0.00539931,0.006629133,5.78E-15
423,0,0.120868121,0.174464853,0.200467503,0.19241665,0.126505237,,0.306335147,0.306234389,0.005342422,0.006506671,5.25E-15
424,0,0.120194856,0.173565965,0.199482384,0.191457633,0.125807749,,0.305083164,0.304982818,0.005286244,0.006386514,4.77E-15
425,0,0.119526899,0.17267378,0.198504404,0.190505627,0.12511571,,0.303839229,0.303739292,0.005230765,0.006268618,4.33E-15
426,0,0.118864198,0.171788233,0.197533493,0.189560564,0.124429063,,0.302603272,0.302503741,0.005175976,0.006152938,3.94E-15
427,0,0.118206698,0.170909259,0.196569585,0.188622378,0.123747754,,0.301375223,0.301276096,0.005121866,0.006039433,3.58E-15
428,1,0.117554348,0.170036795,0.195612612,0.187691002,0.12307173,,0.300155012,0.300056287,0.005068425,0.00592806,3.25E-15
429,0,0.116907094,0.169170777,0.194662508,0.186766372,0.122400937,,0.298942573,0.298844246,0.005015645,0.005818779,2.95E-15
430,0,0.116264885,0.168311143,0.193719209,0.185848424,0.121735324,,0.297737836,0.297639906,0.004963516,0.00571155,2.68E-15
431,0,0.115627671,0.167457831,0.192782651,0.184937093,0.121074838,,0.296540737,0.2964432,0.004912028,0.005606332,2.44E-15
432,0,0.114995401,0.166610781,0.191852768,0.184032317,0.120419428,,0.295351208,0.295254062,0.004861171,0.005503089,2.21E-15
433,0,0.114368026,0.165769932,0.1909295,0.183134034,0.119769044,,0.294169184,0.294072428,0.004810939,0.005401781,2.01E-15
434,0,0.113745497,0.164935225,0.190012783,0.182242183,0.119123637,,0.292994602,0.292898231,0.00476132,0.005302371,1.83E-15
435,0,0.113127765,0.164106602,0.189102556,0.181356702,0.118483156,,0.291827396,0.29173141,0.004712307,0.005204824,1.66E-15
436,0,0.112514783,0.163284003,0.188198759,0.180477532,0.117847553,,0.290667505,0.2905719,0.004663891,0.005109104,1.51E-15
437,0,0.111906503,0.162467373,0.187301331,0.179604614,0.11721678,,0.289514865,0.289419639,0.004616064,0.005015176,1.37E-15
438,0,0.111302879,0.161656654,0.186410214,0.178737889,0.11659079,,0.288369415,0.288274566,0.004568818,0.004923005,1.24E-15
439,0,0.110703865,0.160851791,0.185525349,0.177877299,0.115969535,,0.287231093,0.287136618,0.004522143,0.004832558,1.13E-15
440,0,0.110109415,0.160052727,0.184646677,0.177022787,0.11535297,,0.28609984,0.286005737,0.004476033,0.004743802,1.03E-15
441,0,0.109519484,0.159259409,0.183774142,0.176174297,0.114741049,,0.284975595,0.284881862,0.004430479,0.004656704,9.33E-16
442,0,0.108934028,0.158471782,0.182907687,0.175331773,0.114133726,,0.283858299,0.283764934,0.004385473,0.004571234,8.48E-16
443,0,0.108353004,0.157689793,0.182047256,0.174495159,0.113530956,,0.282747894,0.282654894,0.004341009,0.00448736,7.70E-16
444,0,0.107776367,0.156913389,0.181192793,0.1736644,0.112932696,,0.281644321,0.281551684,0.004297077,0.004405052,7.00E-16
445,0,0.107204075,0.156142518,0.180344245,0.172839444,0.112338902,,0.280547525,0.280455248,0.004253672,0.004324279,6.36E-16
446,0,0.106636085,0.155377128,0.179501557,0.172020236,0.11174953,,0.279457447,0.279365529,0.004210785,0.004245013,5.78E-16
447,1,0.106072356,0.154617168,0.178664675,0.171206724,0.111164539,,0.278374031,0.27828247,0.00416841,0.004167225,5.25E-16
448,0,0.105512847,0.153862588,0.177833547,0.170398855,0.110583886,,0.277297223,0.277206016,0.004126539,0.004090887,4.77E-16
449,2,0.104957516,0.153113338,0.17700812,0.169596579,0.110007529,,0.276226967,0.276136112,0.004085166,0.004015971,4.33E-16
450,0,0.104406323,0.152369369,0.176188344,0.168799843,0.109435427,,0.27516321,0.275072704,0.004044283,0.003942451,3.94E-16
451,0,0.103859229,0.151630632,0.175374166,0.168008598,0.10886754,,0.274105896,0.274015739,0.004003884,0.003870298,3.58E-16
452,0,0.103316194,0.150897079,0.174565537,0.167222794,0.108303827,,0.273054974,0.272965162,0.003963962,0.003799489,3.25E-16
453,0,0.10277718,0.150168662,0.173762406,0.166442382,0.10774425,,0.27201039,0.271920921,0.003924511,0.003729997,2.95E-16
454,0,0.102242146,0.149445335,0.172964724,0.165667312,0.107188767,,0.270972092,0.270882965,0.003885525,0.003661797,2.68E-16
455,0,0.101711057,0.14872705,0.172172442,0.164897537,0.106637342,,0.269940029,0.269851241,0.003846996,0.003594865,2.44E-16
456,0,0.101183873,0.148013762,0.171385512,0.164133009,0.106089935,,0.268914149,0.268825699,0.003808919,0.003529177,2.21E-16
457,0,0.100660559,0.147305425,0.170603886,0.163373681,0.105546508,,0.267894403,0.267806289,0.003771288,0.003464709,2.01E-16
458,0,0.100141077,0.146601994,0.169827517,0.162619506,0.105007025,,0.26688074,0.266792959,0.003734096,0.003401437,1.83E-16
459,0,0.09962539,0.145903425,0.169056359,0.161870439,0.104471448,,0.265873111,0.265785662,0.003697338,0.003339341,1.66E-16
460,0,0.099113464,0.145209675,0.168290364,0.161126433,0.10393974,,0.264871467,0.264784347,0.003661008,0.003278396,1.51E-16
461,0,0.098605263,0.144520698,0.167529488,0.160387444,0.103411866,,0.263875759,0.263788967,0.003625099,0.003218582,1.37E-16
462,0,0.098100751,0.143836453,0.166773686,0.159653427,0.102887789,,0.26288594,0.262799473,0.003589608,0.003159877,1.25E-16
463,0,0.097599894,0.143156896,0.166022912,0.158924338,0.102367475,,0.261901962,0.261815818,0.003554526,0.003102259,1.13E-16
464,0,0.097102659,0.142481987,0.165277122,0.158200133,0.101850888,,0.260923777,0.260837956,0.00351985,0.00304571,1.03E-16
465,0,0.09660901,0.141811682,0.164536273,0.15748077,0.101337993,,0.259951341,0.259865839,0.003485574,0.002990208,9.34E-17
466,0,0.096118914,0.141145942,0.163800322,0.156766206,0.100828758,,0.258984606,0.258899422,0.003451693,0.002935733,8.48E-17
467,0,0.095632339,0.140484725,0.163069225,0.156056398,0.100323147,,0.258023526,0.257938659,0.003418201,0.002882266,7.71E-17
468,0,0.095149252,0.139827992,0.162342941,0.155351305,0.099821128,,0.257068058,0.256983505,0.003385092,0.002829789,7.00E-17
469,0,0.094669621,0.139175702,0.161621427,0.154650886,0.099322667,,0.256118156,0.256033915,0.003352363,0.002778282,6.36E-17
470,0,0.094193413,0.138527816,0.160904643,0.1539551,0.098827732,,0.255173776,0.255089846,0.003320008,0.002727728,5.78E-17
471,0,0.093720596,0.137884295,0.160192547,0.153263906,0.098336291,,0.254234874,0.254151253,0.003288022,0.002678108,5.25E-17
472,0,0.093251141,0.137245101,0.159485099,0.152577265,0.097848312,,0.253301408,0.253218093,0.003256399,0.002629404,4.77E-17
473,0,0.092785015,0.136610195,0.158782259,0.151895136,0.097363763,,0.252373333,0.252290324,0.003225137,0.0025816,4.33E-17
474,0,0.092322189,0.135979541,0.158083986,0.151217482,0.096882612,,0.251450608,0.251367902,0.003194229,0.002534679,3.94E-17
475,0,0.091862632,0.1353531,0.157390243,0.150544263,0.09640483,,0.250533191,0.250450787,0.00316367,0.002488624,3.58E-17
476,0,0.091406314,0.134730836,0.15670099,0.149875442,0.095930386,,0.249621039,0.249538935,0.003133458,0.002443418,3.25E-17
477,1,0.090953206,0.134112713,0.156016188,0.149210979,0.095459249,,0.248714113,0.248632307,0.003103586,0.002399047,2.95E-17
478,0,0.090503278,0.133498694,0.1553358,0.148550839,0.09499139,,0.24781237,0.247730861,0.00307405,0.002355493,2.68E-17
479,0,0.090056503,0.132888744,0.154659789,0.147894983,0.094526779,,0.246915772,0.246834558,0.003044847,0.002312742,2.44E-17
480,0,0.08961285,0.132282827,0.153988116,0.147243375,0.094065387,,0.246024277,0.245943356,0.003015971,0.002270779,2.21E-17
481,0,0.089172292,0.131680909,0.153320746,0.14659598,0.093607185,,0.245137846,0.245057216,0.002987419,0.002229588,2.01E-17
482,0,0.088734802,0.131082955,0.152657641,0.14595276,0.093152145,,0.24425644,0.2441761,0.002959186,0.002189156,1.83E-17
483,0,0.088300351,0.130488931,0.151998767,0.145313681,0.092700238,,0.243380019,0.243299968,0.002931269,0.002149469,1.66E-17
484,0,0.087868912,0.129898803,0.151344086,0.144678708,0.092251436,,0.242508547,0.242428782,0.002903662,0.002110511,1.51E-17
485,0,0.087440458,0.129312538,0.150693565,0.144047806,0.091805713,,0.241641984,0.241562505,0.002876362,0.002072271,1.37E-17
486,0,0.087014963,0.128730102,0.150047167,0.143420939,0.09136304,,0.240780293,0.240701097,0.002849366,0.002034733,1.25E-17
487,0,0.086592399,0.128151463,0.149404859,0.142798076,0.090923391,,0.239923437,0.239844522,0.002822669,0.001997885,1.13E-17
488,0,0.086172742,0.127576589,0.148766607,0.142179181,0.090486738,,0.239071378,0.238992743,0.002796267,0.001961715,1.03E-17
489,0,0.085755965,0.127005447,0.148132376,0.141564221,0.090053056,,0.238224079,0.238145724,0.002770157,0.001926209,9.34E-18
490,0,0.085342042,0.126438005,0.147502133,0.140953164,0.089622318,,0.237381506,0.237303428,0.002744334,0.001891355,8.49E-18
491,0,0.084930949,0.125874233,0.146875845,0.140345976,0.089194499,,0.236543622,0.236465819,0.002718796,0.001857141,7.71E-18
492,0,0.08452266,0.125314099,0.146253479,0.139742627,0.088769572,,0.23571039,0.235632862,0.002693539,0.001823555,7.00E-18
493,0,0.08411715,0.124757573,0.145635003,0.139143082,0.088347514,,0.234881777,0.234804521,0.002668558,0.001790585,6.36E-18
494,0,0.083714396,0.124204624,0.145020385,0.138547312,0.087928297,,0.234057747,0.233980762,0.002643851,0.00175822,5.78E-18
495,0,0.083314372,0.123655222,0.144409592,0.137955285,0.087511898,,0.233238265,0.233161549,0.002619415,0.001726448,5.25E-18
496,0,0.082917055,0.123109337,0.143802594,0.137366969,0.087098293,,0.232423298,0.23234685,0.002595244,0.001695259,4.77E-18
497,0,0.082522422,0.12256694,0.143199359,0.136782334,0.086687457,,0.231612811,0.23153663,0.002571338,0.001664641,4.34E-18
498,0,0.082130449,0.122028002,0.142599857,0.13620135,0.086279365,,0.230806771,0.230730855,0.002547691,0.001634584,3.94E-18
499,0,0.081741112,0.121492493,0.142004056,0.135623987,0.085873995,,0.230005144,0.229929492,0.0025243,0.001605077,3.58E-18
500,0,0.081354389,0.120960386,0.141411927,0.135050215,0.085471323,,0.229207898,0.229132509,0.002501164,0.001576111,3.25E-18
501,0,0.080970257,0.120431652,0.140823441,0.134480004,0.085071326,,0.228415001,0.228339872,0.002478277,0.001547675,2.95E-18
502,0,0.080588694,0.119906262,0.140238566,0.133913326,0.08467398,,0.227626419,0.227551549,0.002455638,0.001519759,2.68E-18
503,0,0.080209677,0.11938419,0.139657274,0.133350151,0.084279262,,0.226842121,0.226767509,0.002433243,0.001492353,2.44E-18
504,0,0.079833185,0.118865408,0.139079537,0.132790452,0.083887152,,0.226062074,0.225987719,0.002411089,0.001465449,2.22E-18
505,0,0.079459195,0.118349889,0.138505325,0.132234199,0.083497625,,0.225286249,0.225212149,0.002389173,0.001439036,2.01E-18
506,1,0.079087686,0.117837605,0.137934609,0.131681365,0.083110661,,0.224514612,0.224440766,0.002367492,0.001413106,1.83E-18
507,0,0.078718638,0.117328531,0.137367363,0.131131923,0.082726237,,0.223747135,0.223673541,0.002346043,0.00138765,1.66E-18
508,0,0.078352028,0.11682264,0.136803557,0.130585844,0.082344331,,0.222983785,0.222910443,0.002324824,0.001362659,1.51E-18
509,0,0.077987837,0.116319905,0.136243165,0.130043102,0.081964923,,0.222224533,0.222151441,0.002303831,0.001338124,1.37E-18
510,0,0.077626042,0.115820302,0.135686159,0.129503669,0.081587991,,0.22146935,0.221396505,0.002283061,0.001314036,1.25E-18
511,0,0.077266625,0.115323805,0.135132511,0.12896752,0.081213515,,0.220718204,0.220645606,0.002262513,0.001290389,1.13E-18
512,0,0.076909565,0.114830388,0.134582197,0.128434628,0.080841473,,0.219971067,0.219898715,0.002242183,0.001267172,1.03E-18
513,0,0.076554841,0.114340026,0.134035187,0.127904966,0.080471845,,0.219227909,0.219155802,0.002222068,0.001244379,9.34E-19
514,0,0.076202435,0.113852696,0.133491458,0.12737851,0.080104612,,0.218488702,0.218416838,0.002202166,0.001222001,8.49E-19
515,0,0.075852326,0.113368371,0.132950982,0.126855233,0.079739752,,0.217753417,0.217681795,0.002182475,0.001200032,7.71E-19
516,0,0.075504495,0.112887028,0.132413734,0.12633511,0.079377246,,0.217022025,0.216950644,0.002162991,0.001178462,7.01E-19
517,0,0.075158924,0.112408643,0.131879688,0.125818117,0.079017075,,0.2162945,0.216223357,0.002143713,0.001157286,6.37E-19
518,0,0.074815592,0.111933192,0.13134882,0.125304228,0.078659218,,0.215570811,0.215499907,0.002124637,0.001136495,5.78E-19
519,0,0.074474482,0.111460651,0.130821104,0.124793418,0.078303657,,0.214850933,0.214780266,0.002105761,0.001116082,5.25E-19
520,0,0.074135574,0.110990998,0.130296515,0.124285664,0.077950373,,0.214134838,0.214064406,0.002087083,0.001096041,4.77E-19
521,0,0.07379885,0.110524209,0.12977503,0.123780942,0.077599346,,0.213422498,0.213352301,0.002068601,0.001076365,4.34E-19
522,0,0.073464293,0.110060261,0.129256623,0.123279227,0.077250559,,0.212713888,0.212643923,0.002050312,0.001057046,3.94E-19
523,0,0.073131883,0.109599131,0.128741271,0.122780496,0.076903992,,0.212008979,0.211939246,0.002032213,0.001038079,3.58E-19
524,0,0.072801604,0.109140798,0.12822895,0.122284725,0.076559628,,0.211307746,0.211238244,0.002014303,0.001019456,3.25E-19
525,0,0.072473438,0.108685239,0.127719636,0.121791892,0.076217447,,0.210610163,0.21054089,0.001996579,0.001001172,2.95E-19
526,0,0.072147366,0.108232432,0.127213306,0.121301974,0.075877433,,0.209916204,0.209847159,0.001979038,0.00098322,2.68E-19
527,0,0.071823373,0.107782355,0.126709938,0.120814947,0.075539568,,0.209225842,0.209157025,0.00196168,0.000965594,2.44E-19
528,0,0.07150144,0.107334987,0.126209508,0.120330789,0.075203833,,0.208539054,0.208470462,0.001944501,0.000948288,2.22E-19
529,0,0.071181551,0.106890307,0.125711993,0.119849479,0.074870213,,0.207855813,0.207787446,0.0019275,0.000931297,2.01E-19
530,0,0.070863689,0.106448292,0.125217371,0.119370994,0.074538688,,0.207176095,0.207107951,0.001910673,0.000914613,1.83E-19
531,0,0.070547837,0.106008923,0.124725621,0.118895311,0.074209243,,0.206499874,0.206431953,0.00189402,0.000898233,1.66E-19
532,0,0.070233979,0.105572179,0.124236719,0.11842241,0.073881861,,0.205827126,0.205759427,0.001877538,0.000882149,1.51E-19
533,0,0.069922099,0.105138039,0.123750644,0.11795227,0.073556524,,0.205157828,0.205090349,0.001861226,0.000866357,1.37E-19
534,0,0.06961218,0.104706483,0.123267374,0.117484868,0.073233216,,0.204491954,0.204424694,0.00184508,0.000850852,1.25E-19
535,0,0.069304207,0.10427749,0.122786889,0.117020184,0.072911922,,0.203829482,0.203762439,0.001829099,0.000835627,1.13E-19
536,1,0.068998164,0.103851041,0.122309166,0.116558197,0.072592624,,0.203170386,0.203103561,0.001813282,0.000820678,1.03E-19
537,0,0.068694035,0.103427116,0.121834186,0.116098886,0.072275306,,0.202514645,0.202448035,0.001797626,0.000806,9.34E-20
538,0,0.068391805,0.103005696,0.121361926,0.115642231,0.071959954,,0.201862233,0.201795838,0.001782129,0.000791588,8.49E-20
539,1,0.068091458,0.102586761,0.120892367,0.115188212,0.07164655,,0.20121313,0.201146948,0.00176679,0.000777436,7.71E-20
540,0,0.067792979,0.102170292,0.120425488,0.114736809,0.07133508,,0.200567311,0.200501341,0.001751606,0.000763541,7.01E-20
541,0,0.067496354,0.101756269,0.119961269,0.114288001,0.071025527,,0.199924754,0.199858995,0.001736576,0.000749897,6.37E-20
542,0,0.067201566,0.101344675,0.11949969,0.11384177,0.070717878,,0.199285436,0.199219888,0.001721698,0.0007365,5.78E-20
543,0,0.066908603,0.10093549,0.119040731,0.113398096,0.070412115,,0.198649336,0.198583997,0.00170697,0.000723345,5.26E-20
544,0,0.066617448,0.100528697,0.118584373,0.112956958,0.070108226,,0.19801643,0.1979513,0.001692391,0.000710429,4.77E-20
545,0,0.066328088,0.100124276,0.118130595,0.112518339,0.069806194,,0.197386698,0.197321775,0.001677959,0.000697745,4.34E-20
546,0,0.066040508,0.099722209,0.117679379,0.11208222,0.069506005,,0.196760118,0.196695401,0.001663671,0.000685291,3.94E-20
547,0,0.065754694,0.09932248,0.117230706,0.111648581,0.069207645,,0.196136668,0.196072155,0.001649527,0.000673062,3.58E-20
548,0,0.065470633,0.098925069,0.116784556,0.111217404,0.068911099,,0.195516326,0.195452018,0.001635525,0.000661053,3.25E-20
549,0,0.065188309,0.09852996,0.116340911,0.11078867,0.068616353,,0.194899072,0.194834967,0.001621663,0.000649261,2.96E-20
550,0,0.06490771,0.098137134,0.115899753,0.110362362,0.068323392,,0.194284885,0.194220982,0.001607939,0.000637683,2.69E-20
551,1,0.064628822,0.097746575,0.115461062,0.109938461,0.068032203,,0.193673744,0.193610042,0.001594352,0.000626313,2.44E-20
552,0,0.064351631,0.097358266,0.115024821,0.10951695,0.067742772,,0.193065628,0.193002126,0.0015809,0.000615148,2.22E-20
553,0,0.064076124,0.096972189,0.114591011,0.10909781,0.067455085,,0.192460517,0.192397214,0.001567582,0.000604185,2.01E-20
554,0,0.063802287,0.096588328,0.114159616,0.108681024,0.067169129,,0.19185839,0.191795285,0.001554397,0.000593419,1.83E-20
555,0,0.063530109,0.096206666,0.113730616,0.108266574,0.066884889,,0.191259228,0.191196321,0.001541342,0.000582848,1.66E-20
556,0,0.063259575,0.095827187,0.113303995,0.107854444,0.066602353,,0.190663011,0.1906003,0.001528416,0.000572467,1.51E-20
557,0,0.062990672,0.095449874,0.112879734,0.107444617,0.066321508,,0.190069719,0.190007203,0.001515617,0.000562273,1.37E-20
558,0,0.062723389,0.095074711,0.112457818,0.107037074,0.06604234,,0.189479333,0.18941701,0.001502945,0.000552263,1.25E-20
559,0,0.062457713,0.094701682,0.112038227,0.1066318,0.065764837,,0.188891832,0.188829703,0.001490398,0.000542433,1.13E-20
560,0,0.06219363,0.094330771,0.111620947,0.106228778,0.065488985,,0.188307198,0.188245261,0.001477974,0.00053278,1.03E-20
561,0,0.061931129,0.093961963,0.111205959,0.105827991,0.065214772,,0.187725412,0.187663666,0.001465673,0.000523301,9.35E-21
562,0,0.061670197,0.093595241,0.110793248,0.105429424,0.064942186,,0.187146454,0.187084899,0.001453491,0.000513992,8.49E-21
563,0,0.061410823,0.093230591,0.110382796,0.105033059,0.064671213,,0.186570307,0.186508941,0.001441429,0.000504851,7.72E-21
564,0,0.061152994,0.092867997,0.109974588,0.104638881,0.064401842,,0.185996951,0.185935774,0.001429485,0.000495874,7.01E-21
565,0,0.060896698,0.092507444,0.109568607,0.104246874,0.06413406,,0.185426368,0.185365379,0.001417658,0.000487059,6.37E-21
566,0,0.060641924,0.092148917,0.109164837,0.103857022,0.063867855,,0.18485854,0.184797737,0.001405946,0.000478402,5.79E-21
567,0,0.06038866,0.091792401,0.108763262,0.10346931,0.063603215,,0.184293448,0.184232831,0.001394347,0.000469901,5.26E-21
568,0,0.060136893,0.091437881,0.108363866,0.103083721,0.063340128,,0.183731075,0.183670643,0.001382862,0.000461553,4.78E-21
569,0,0.059886614,0.091085342,0.107966635,0.102700242,0.063078583,,0.183171403,0.183111155,0.001371487,0.000453355,4.34E-21
570,0,0.05963781,0.090734771,0.107571552,0.102318856,0.062818567,,0.182614414,0.182554349,0.001360223,0.000445303,3.94E-21
571,0,0.059390471,0.090386152,0.107178601,0.101939549,0.06256007,,0.18206009,0.182000208,0.001349068,0.000437397,3.58E-21
572,0,0.059144584,0.090039472,0.106787769,0.101562305,0.062303079,,0.181508415,0.181448714,0.001338021,0.000429632,3.25E-21
573,0,0.05890014,0.089694716,0.106399039,0.10118711,0.062047584,,0.180959371,0.180899851,0.00132708,0.000422007,2.96E-21
574,0,0.058657127,0.089351871,0.106012397,0.100813949,0.061793572,,0.18041294,0.1803536,0.001316245,0.000414519,2.69E-21
575,0,0.058415534,0.089010922,0.105627828,0.100442808,0.061541033,,0.179869106,0.179809945,0.001305513,0.000407165,2.44E-21
576,0,0.05817535,0.088671856,0.105245317,0.100073672,0.061289957,,0.179327853,0.179268869,0.001294885,0.000399943,2.22E-21
577,0,0.057936566,0.08833466,0.10486485,0.099706527,0.061040331,,0.178789162,0.178730356,0.001284358,0.00039285,2.01E-21
578,0,0.057699169,0.087999319,0.104486412,0.099341358,0.060792145,,0.178253019,0.178194389,0.001273933,0.000385885,1.83E-21
579,0,0.057463151,0.08766582,0.104109989,0.098978153,0.060545388,,0.177719406,0.177660951,0.001263607,0.000379044,1.66E-21
580,0,0.0572285,0.087334151,0.103735567,0.098616896,0.060300051,,0.177188307,0.177130027,0.001253379,0.000372326,1.51E-21
581,0,0.056995207,0.087004297,0.103363131,0.098257574,0.060056121,,0.176659705,0.176601599,0.001243249,0.000365728,1.37E-21
582,0,0.056763261,0.086676247,0.102992669,0.097900174,0.059813589,,0.176133586,0.176075653,0.001233215,0.000359249,1.25E-21
583,0,0.056532652,0.086349986,0.102624165,0.097544681,0.059572444,,0.175609933,0.175552172,0.001223277,0.000352885,1.13E-21
584,0,0.05630337,0.086025503,0.102257607,0.097191083,0.059332676,,0.17508873,0.175031141,0.001213432,0.000346636,1.03E-21
585,0,0.056075406,0.085702785,0.10189298,0.096839367,0.059094275,,0.174569962,0.174512543,0.001203682,0.000340498,9.35E-22
586,0,0.055848749,0.085381818,0.101530272,0.096489518,0.058857231,,0.174053613,0.173996364,0.001194023,0.000334471,8.49E-22
587,0,0.05562339,0.085062592,0.101169469,0.096141524,0.058621533,,0.173539667,0.173482588,0.001184455,0.000328551,7.72E-22
588,0,0.055399319,0.084745092,0.100810558,0.095795372,0.058387173,,0.173028111,0.172971199,0.001174978,0.000322737,7.01E-22
589,0,0.055176526,0.084429308,0.100453525,0.095451049,0.058154139,,0.172518927,0.172462183,0.00116559,0.000317027,6.37E-22
590,0,0.054955003,0.084115226,0.100098358,0.095108543,0.057922423,,0.172012102,0.171955525,0.00115629,0.000311419,5.79E-22
591,0,0.05473474,0.083802836,0.099745043,0.09476784,0.057692015,,0.171507621,0.171451209,0.001147078,0.000305911,5.26E-22
592,0,0.054515727,0.083492124,0.099393569,0.094428929,0.057462904,,0.171005468,0.170949221,0.001137952,0.000300502,4.78E-22
593,0,0.054297956,0.08318308,0.099043922,0.094091796,0.057235083,,0.170505629,0.170449547,0.001128911,0.000295189,4.34E-22
594,0,0.054081418,0.082875691,0.09869609,0.09375643,0.057008541,,0.170008089,0.169952171,0.001119955,0.000289971,3.94E-22
595,0,0.053866102,0.082569946,0.09835006,0.093422818,0.056783268,,0.169512835,0.16945708,0.001111083,0.000284847,3.58E-22
596,0,0.053652001,0.082265833,0.09800582,0.093090948,0.056559257,,0.169019852,0.168964258,0.001102293,0.000279814,3.25E-22
597,0,0.053439106,0.081963342,0.097663359,0.092760809,0.056336497,,0.168529125,0.168473693,0.001093585,0.00027487,2.96E-22
598,0,0.053227407,0.08166246,0.097322662,0.092432388,0.05611498,,0.16804064,0.167985369,0.001084958,0.000270015,2.69E-22
599,0,0.053016896,0.081363176,0.09698372,0.092105673,0.055894697,,0.167554384,0.167499273,0.001076411,0.000265247,2.44E-22
600,0,0.052807565,0.08106548,0.096646519,0.091780654,0.055675638,,0.167070343,0.167015391,0.001067943,0.000260564,2.22E-22
601,0,0.052599405,0.08076936,0.096311047,0.091457317,0.055457796,,0.166588502,0.166533709,0.001059554,0.000255964,2.01E-22
602,0,0.052392407,0.080474806,0.095977295,0.091135653,0.05524116,,0.166108849,0.166054214,0.001051242,0.000251446,1.83E-22
603,0,0.052186563,0.080181806,0.095645248,0.090815649,0.055025724,,0.16563137,0.165576891,0.001043007,0.000247009,1.66E-22
604,0,0.051981865,0.07989035,0.095314897,0.090497294,0.054811477,,0.165156051,0.165101729,0.001034848,0.000242651,1.51E-22
605,0,0.051778304,0.079600427,0.094986229,0.090180577,0.054598412,,0.164682879,0.164628712,0.001026763,0.000238371,1.37E-22
606,0,0.051575872,0.079312027,0.094659233,0.089865487,0.05438652,,0.16421184,0.164157829,0.001018754,0.000234167,1.25E-22
607,0,0.051374562,0.079025139,0.094333899,0.089552012,0.054175792,,0.163742922,0.163689065,0.001010817,0.000230038,1.13E-22
608,0,0.051174365,0.078739752,0.094010214,0.089240143,0.053966221,,0.163276112,0.163222408,0.001002953,0.000225982,1.03E-22
609,0,0.050975273,0.078455857,0.093688168,0.088929867,0.053757798,,0.162811397,0.162757846,0.000995162,0.000221998,9.35E-23
610,0,0.050777278,0.078173444,0.09336775,0.088621175,0.053550516,,0.162348763,0.162295364,0.000987441,0.000218086,8.50E-23
611,0,0.050580373,0.077892502,0.093048948,0.088314056,0.053344365,,0.161888199,0.161834951,0.000979791,0.000214243,7.72E-23
612,0,0.05038455,0.077613021,0.092731753,0.088008498,0.053139339,,0.161429691,0.161376594,0.000972211,0.000210468,7.01E-23
613,0,0.050189801,0.077334991,0.092416154,0.087704493,0.052935428,,0.160973227,0.16092028,0.000964699,0.000206761,6.37E-23
614,0,0.049996118,0.077058402,0.092102139,0.087402028,0.052732626,,0.160518794,0.160465998,0.000957256,0.00020312,5.79E-23
615,0,0.049803494,0.076783245,0.091789699,0.087101095,0.052530924,,0.160066381,0.160013733,0.000949881,0.000199543,5.26E-23
616,0,0.049611921,0.07650951,0.091478823,0.086801683,0.052330315,,0.159615975,0.159563475,0.000942572,0.00019603,4.78E-23
617,0,0.049421392,0.076237187,0.0911695,0.086503781,0.052130791,,0.159167564,0.159115212,0.000935329,0.000192579,4.34E-23
618,0,0.0492319,0.075966267,0.09086172,0.086207379,0.051932344,,0.158721136,0.15866893,0.000928152,0.00018919,3.94E-23
619,0,0.049043438,0.07569674,0.090555474,0.085912468,0.051734968,,0.158276679,0.158224619,0.000921039,0.000185861,3.58E-23
620,0,0.048855997,0.075428597,0.090250751,0.085619038,0.051538654,,0.15783418,0.157782266,0.000913991,0.000182591,3.26E-23
621,0,0.048669571,0.075161829,0.089947541,0.085327079,0.051343395,,0.157393629,0.15734186,0.000907006,0.000179379,2.96E-23
622,0,0.048484153,0.074896426,0.089645834,0.085036582,0.051149183,,0.156955013,0.156903389,0.000900084,0.000176225,2.69E-23
623,0,0.048299736,0.074632379,0.08934562,0.084747536,0.050956012,,0.156518322,0.156466841,0.000893224,0.000173126,2.44E-23
624,0,0.048116313,0.074369679,0.08904689,0.084459931,0.050763875,,0.156083543,0.156032205,0.000886425,0.000170082,2.22E-23
625,0,0.047933876,0.074108318,0.088749633,0.08417376,0.050572763,,0.155650665,0.155599469,0.000879687,0.000167092,2.02E-23
626,0,0.04775242,0.073848286,0.088453841,0.083889012,0.050382671,,0.155219676,0.155168622,0.00087301,0.000164156,1.83E-23
627,0,0.047571936,0.073589574,0.088159504,0.083605677,0.050193591,,0.154790566,0.154739653,0.000866392,0.000161271,1.66E-23
628,0,0.047392419,0.073332173,0.087866612,0.083323747,0.050005515,,0.154363324,0.154312551,0.000859833,0.000158438,1.51E-23
629,0,0.047213862,0.073076076,0.087575155,0.083043213,0.049818438,,0.153937937,0.153887305,0.000853332,0.000155655,1.37E-23
630,0,0.047036258,0.072821273,0.087285126,0.082764064,0.049632352,,0.153514396,0.153463903,0.000846889,0.000152921,1.25E-23
631,0,0.046859601,0.072567756,0.086996513,0.082486294,0.04944725,,0.153092689,0.153042335,0.000840503,0.000150236,1.13E-23
