Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognormal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
2738,0,0.910396977,0.998801986,1.032012349,1.047421468,0.768522566,,2.292840988,2.21955509,0.934428228,0.056113614,0.000184367
2739,1,0.909656219,0.998002072,1.031200728,1.04659222,0.767828879,,2.291732511,2.218545866,0.933581723,0.055953056,0.000183325
2740,0,0.908916324,0.997203081,1.030390033,1.045763929,0.767136058,,2.290624974,2.217537469,0.932736245,0.05579296,0.000182289
2741,0,0.908177293,0.996405011,1.029580262,1.044936591,0.766444101,,2.289518376,2.216529897,0.931891793,0.055633327,0.000181259
2742,0,0.907439123,0.995607863,1.028771414,1.044110206,0.765753006,,2.288412716,2.215523151,0.931048366,0.055474155,0.000180235
2743,0,0.906701814,0.994811633,1.027963487,1.043284772,0.765062772,,2.287307993,2.214517229,0.930205961,0.055315442,0.000179216
2744,0,0.905965364,0.99401632,1.027156481,1.042460288,0.764373398,,2.286204205,2.21351213,0.929364578,0.055157188,0.000178204
2745,1,0.905229772,0.993221924,1.026350393,1.041636753,0.763684883,,2.285101353,2.212507853,0.928524214,0.05499939,0.000177197
2746,0,0.904495036,0.992428442,1.025545223,1.040814164,0.762997225,,2.283999433,2.211504398,0.927684868,0.054842048,0.000176195
2747,0,0.903761155,0.991635874,1.024740969,1.039992521,0.762310422,,2.282898446,2.210501762,0.926846539,0.05468516,0.0001752
2748,1,0.903028129,0.990844218,1.02393763,1.039171822,0.761624474,,2.28179839,2.209499946,0.926009224,0.054528725,0.00017421
2749,0,0.902295955,0.990053473,1.023135204,1.038352066,0.760939378,,2.280699264,2.208498948,0.925172923,0.054372742,0.000173225
2750,0,0.901564632,0.989263637,1.02233369,1.037533251,0.760255135,,2.279601067,2.207498768,0.924337634,0.054217209,0.000172247
2751,1,0.900834159,0.988474709,1.021533087,1.036715375,0.759571741,,2.278503797,2.206499403,0.923503355,0.054062125,0.000171273
2752,0,0.900104535,0.987686687,1.020733393,1.035898439,0.758889197,,2.277407455,2.205500854,0.922670085,0.053907488,0.000170305
2753,1,0.899375759,0.986899571,1.019934607,1.035082439,0.7582075,,2.276312037,2.20450312,0.921837823,0.053753298,0.000169343
2754,0,0.898647828,0.986113359,1.019136727,1.034267375,0.757526649,,2.275217545,2.203506199,0.921006566,0.053599552,0.000168386
2755,0,0.897920743,0.985328049,1.018339753,1.033453245,0.756846643,,2.274123975,2.202510091,0.920176313,0.053446251,0.000167435
2756,1,0.897194501,0.98454364,1.017543682,1.032640047,0.756167481,,2.273031328,2.201514794,0.919347062,0.053293391,0.000166489
2757,0,0.896469102,0.983760131,1.016748514,1.031827781,0.755489161,,2.271939602,2.200520307,0.918518813,0.053140973,0.000165548
2758,0,0.895744543,0.982977521,1.015954247,1.031016446,0.754811682,,2.270848796,2.199526631,0.917691563,0.052988995,0.000164612
2759,0,0.895020825,0.982195807,1.01516088,1.030206038,0.754135042,,2.269758909,2.198533763,0.916865312,0.052837455,0.000163682
2760,2,0.894297945,0.98141499,1.014368412,1.029396558,0.753459241,,2.268669939,2.197541703,0.916040057,0.052686353,0.000162757
2761,0,0.893575902,0.980635066,1.01357684,1.028588004,0.752784276,,2.267581886,2.196550449,0.915215797,0.052535686,0.000161838
2762,0,0.892854695,0.979856036,1.012786165,1.027780374,0.752110147,,2.266494749,2.195560001,0.91439253,0.052385455,0.000160923
2763,1,0.892134323,0.979077898,1.011996384,1.026973668,0.751436853,,2.265408526,2.194570359,0.913570256,0.052235656,0.000160014
2764,0,0.891414785,0.97830065,1.011207496,1.026167883,0.750764391,,2.264323217,2.19358152,0.912748971,0.05208629,0.00015911
2765,3,0.890696078,0.977524291,1.0104195,1.025363018,0.750092761,,2.26323882,2.192593484,0.911928676,0.051937355,0.00015821
2766,1,0.889978203,0.97674882,1.009632395,1.024559072,0.749421961,,2.262155334,2.191606251,0.911109368,0.051788849,0.000157316
2767,1,0.889261157,0.975974236,1.008846179,1.023756044,0.74875199,,2.261072758,2.190619818,0.910291047,0.051640772,0.000156428
2768,0,0.88854494,0.975200536,1.008060851,1.022953932,0.748082847,,2.25999109,2.189634186,0.909473709,0.051493122,0.000155544
2769,0,0.88782955,0.97442772,1.007276409,1.022152734,0.747414531,,2.258910331,2.188649352,0.908657355,0.051345898,0.000154665
2770,0,0.887114987,0.973655787,1.006492853,1.02135245,0.746747039,,2.257830479,2.187665318,0.907841982,0.051199099,0.000153791
2771,0,0.886401247,0.972884735,1.00571018,1.020553079,0.746080371,,2.256751532,2.18668208,0.907027589,0.051052723,0.000152922
2772,0,0.885688332,0.972114563,1.004928391,1.019754617,0.745414526,,2.25567349,2.185699639,0.906214175,0.05090677,0.000152058
2773,0,0.884976238,0.971345269,1.004147482,1.018957066,0.744749502,,2.254596352,2.184717994,0.905401737,0.050761237,0.000151198
2774,1,0.884264966,0.970576853,1.003367454,1.018160422,0.744085298,,2.253520116,2.183737143,0.904590275,0.050616124,0.000150344
2775,0,0.883554514,0.969809312,1.002588304,1.017364685,0.743421912,,2.252444781,2.182757085,0.903779788,0.05047143,0.000149494
2776,0,0.88284488,0.969042646,1.001810032,1.016569853,0.742759344,,2.251370347,2.181777821,0.902970272,0.050327153,0.00014865
2777,2,0.882136063,0.968276854,1.001032637,1.015775925,0.742097592,,2.250296811,2.180799348,0.902161728,0.050183292,0.00014781
2778,0,0.881428062,0.967511933,1.000256116,1.014982899,0.741436654,,2.249224174,2.179821666,0.901354154,0.050039845,0.000146974
2779,0,0.880720877,0.966747884,0.999480468,1.014190775,0.74077653,,2.248152434,2.178844774,0.900547547,0.049896813,0.000146144
2780,0,0.880014505,0.965984703,0.998705693,1.013399551,0.740117219,,2.24708159,2.177868671,0.899741907,0.049754193,0.000145318
2781,0,0.879308945,0.965222391,0.997931789,1.012609225,0.739458718,,2.246011641,2.176893356,0.898937233,0.049611984,0.000144497
2782,0,0.878604197,0.964460946,0.997158755,1.011819797,0.738801027,,2.244942586,2.175918829,0.898133522,0.049470186,0.00014368
2783,0,0.877900259,0.963700366,0.996386589,1.011031264,0.738144144,,2.243874424,2.174945087,0.897330774,0.049328796,0.000142869
2784,0,0.877197129,0.96294065,0.99561529,1.010243626,0.737488068,,2.242807153,2.173972131,0.896528986,0.049187814,0.000142061
2785,0,0.876494808,0.962181798,0.994844857,1.009456881,0.736832798,,2.241740773,2.17299996,0.895728158,0.049047238,0.000141259
2786,0,0.875793292,0.961423807,0.994075289,1.008671029,0.736178333,,2.240675282,2.172028572,0.894928288,0.048907068,0.00014046
2787,0,0.875092582,0.960666676,0.993306584,1.007886066,0.735524671,,2.23961068,2.171057966,0.894129374,0.048767301,0.000139667
2788,0,0.874392676,0.959910405,0.992538741,1.007101993,0.734871812,,2.238546966,2.170088142,0.893331415,0.048627938,0.000138877
2789,1,0.873693572,0.959154992,0.991771759,1.006318808,0.734219752,,2.237484138,2.169119099,0.89253441,0.048488977,0.000138093
2790,0,0.87299527,0.958400435,0.991005637,1.005536509,0.733568493,,2.236422195,2.168150836,0.891738358,0.048350416,0.000137312
2791,2,0.872297769,0.957646734,0.990240373,1.004755096,0.732918032,,2.235361137,2.167183352,0.890943255,0.048212254,0.000136536
2792,0,0.871601066,0.956893886,0.989475966,1.003974567,0.732268368,,2.234300961,2.166216646,0.890149103,0.048074491,0.000135765
2793,0,0.870905162,0.956141892,0.988712415,1.00319492,0.7316195,,2.233241668,2.165250717,0.889355898,0.047937125,0.000134998
2794,0,0.870210054,0.955390749,0.987949718,1.002416155,0.730971426,,2.232183256,2.164285564,0.888563639,0.047800155,0.000134235
2795,0,0.869515742,0.954640456,0.987187874,1.00163827,0.730324145,,2.231125725,2.163321187,0.887772326,0.047663579,0.000133476
2796,0,0.868822225,0.953891013,0.986426883,1.000861264,0.729677657,,2.230069072,2.162357584,0.886981956,0.047527398,0.000132722
2797,0,0.8681295,0.953142417,0.985666742,1.000085135,0.72903196,,2.229013297,2.161394755,0.886192528,0.047391608,0.000131972
2798,0,0.867437568,0.952394668,0.984907451,0.999309882,0.728387052,,2.2279584,2.160432698,0.885404041,0.04725621,0.000131226
2799,0,0.866746427,0.951647764,0.984149008,0.998535504,0.727742932,,2.226904378,2.159471414,0.884616494,0.047121203,0.000130485
2800,0,0.866056075,0.950901704,0.983391412,0.997762,0.7270996,,2.225851231,2.1585109,0.883829884,0.046986584,0.000129748
2801,2,0.865366512,0.950156487,0.982634662,0.996989368,0.726457054,,2.224798958,2.157551156,0.883044211,0.046852354,0.000129014
2802,0,0.864677736,0.949412111,0.981878756,0.996217607,0.725815292,,2.223747557,2.156592181,0.882259473,0.04671851,0.000128285
2803,0,0.863989747,0.948668576,0.981123694,0.995446716,0.725174314,,2.222697029,2.155633974,0.881475669,0.046585052,0.000127561
2804,0,0.863302542,0.94792588,0.980369474,0.994676693,0.724534118,,2.221647371,2.154676535,0.880692797,0.046451978,0.00012684
2805,1,0.862616121,0.947184022,0.979616095,0.993907537,0.723894703,,2.220598583,2.153719862,0.879910856,0.046319288,0.000126123
2806,2,0.861930483,0.946443,0.978863555,0.993139247,0.723256068,,2.219550664,2.152763954,0.879129844,0.04618698,0.00012541
2807,2,0.861245627,0.945702814,0.978111854,0.992371822,0.722618212,,2.218503612,2.151808811,0.878349761,0.046055054,0.000124702
2808,1,0.860561551,0.944963462,0.97736099,0.99160526,0.721981132,,2.217457427,2.150854432,0.877570604,0.045923507,0.000123997
2809,0,0.859878254,0.944224942,0.976610961,0.99083956,0.72134483,,2.216412107,2.149900816,0.876792373,0.04579234,0.000123296
2810,1,0.859195735,0.943487255,0.975861768,0.990074721,0.720709302,,2.215367652,2.148947962,0.876015065,0.04566155,0.0001226
2811,0,0.858513993,0.942750398,0.975113408,0.989310741,0.720074548,,2.214324061,2.147995869,0.875238681,0.045531137,0.000121907
2812,0,0.857833026,0.94201437,0.974365881,0.98854762,0.719440566,,2.213281332,2.147044536,0.874463217,0.0454011,0.000121218
2813,2,0.857152835,0.94127917,0.973619184,0.987785355,0.718807356,,2.212239465,2.146093963,0.873688673,0.045271438,0.000120533
2814,1,0.856473417,0.940544797,0.972873318,0.987023947,0.718174916,,2.211198458,2.145144148,0.872915048,0.045142149,0.000119852
2815,0,0.855794771,0.939811249,0.97212828,0.986263392,0.717543245,,2.21015831,2.14419509,0.872142339,0.045013232,0.000119175
2816,0,0.855116896,0.939078526,0.971384069,0.985503691,0.716912342,,2.209119021,2.14324679,0.871370546,0.044884687,0.000118501
2817,1,0.854439791,0.938346627,0.970640685,0.984744842,0.716282205,,2.20808059,2.142299245,0.870599668,0.044756512,0.000117832
2818,1,0.853763455,0.937615549,0.969898126,0.983986844,0.715652834,,2.207043015,2.141352455,0.869829702,0.044628706,0.000117166
2819,0,0.853087887,0.936885292,0.969156391,0.983229695,0.715024227,,2.206006295,2.14040642,0.869060648,0.044501269,0.000116504
2820,1,0.852413086,0.936155854,0.968415478,0.982473394,0.714396383,,2.20497043,2.139461138,0.868292505,0.044374198,0.000115845
2821,1,0.85173905,0.935427235,0.967675387,0.98171794,0.713769301,,2.203935418,2.138516608,0.86752527,0.044247494,0.000115191
2822,0,0.851065778,0.934699433,0.966936116,0.980963332,0.713142979,,2.202901259,2.137572829,0.866758942,0.044121154,0.00011454
2823,0,0.850393269,0.933972447,0.966197664,0.980209568,0.712517417,,2.201867951,2.136629802,0.865993521,0.043995178,0.000113893
2824,0,0.849721523,0.933246275,0.96546003,0.979456648,0.711892614,,2.200835493,2.135687524,0.865229005,0.043869565,0.000113249
2825,0,0.849050537,0.932520918,0.964723213,0.978704569,0.711268567,,2.199803885,2.134745995,0.864465392,0.043744314,0.000112609
2826,0,0.848380312,0.931796372,0.963987212,0.977953331,0.710645277,,2.198773125,2.133805214,0.863702681,0.043619423,0.000111973
2827,1,0.847710845,0.931072638,0.963252024,0.977202933,0.710022741,,2.197743213,2.13286518,0.862940871,0.043494892,0.00011134
2828,0,0.847042135,0.930349714,0.96251765,0.976453373,0.709400959,,2.196714147,2.131925893,0.86217996,0.043370719,0.000110711
2829,0,0.846374183,0.929627599,0.961784088,0.97570465,0.70877993,,2.195685926,2.130987351,0.861419947,0.043246904,0.000110085
2830,0,0.845706985,0.928906291,0.961051337,0.974956763,0.708159651,,2.19465855,2.130049554,0.860660831,0.043123446,0.000109463
2831,0,0.845040542,0.92818579,0.960319395,0.974209711,0.707540123,,2.193632017,2.129112501,0.85990261,0.043000343,0.000108845
2832,1,0.844374852,0.927466094,0.959588262,0.973463492,0.706921344,,2.192606327,2.12817619,0.859145284,0.042877594,0.00010823
2833,0,0.843709914,0.926747202,0.958857936,0.972718105,0.706303313,,2.191581478,2.127240622,0.85838885,0.042755199,0.000107618
2834,1,0.843045727,0.926029114,0.958128416,0.97197355,0.705686028,,2.19055747,2.126305795,0.857633307,0.042633156,0.00010701
2835,2,0.842382289,0.925311827,0.957399701,0.971229824,0.705069489,,2.189534301,2.125371708,0.856878655,0.042511465,0.000106405
2836,0,0.841719601,0.92459534,0.95667179,0.970486926,0.704453695,,2.188511971,2.124438361,0.856124891,0.042390124,0.000105804
2837,0,0.84105766,0.923879653,0.955944682,0.969744856,0.703838643,,2.187490478,2.123505753,0.855372015,0.042269132,0.000105206
2838,1,0.840396465,0.923164765,0.955218375,0.969003612,0.703224334,,2.186469821,2.122573882,0.854620025,0.042148488,0.000104612
2839,0,0.839736016,0.922450673,0.954492868,0.968263193,0.702610766,,2.185450001,2.121642749,0.85386892,0.042028192,0.000104021
2840,0,0.839076312,0.921737377,0.95376816,0.967523597,0.701997937,,2.184431014,2.120712351,0.853118698,0.041908242,0.000103433
2841,0,0.83841735,0.921024877,0.953044251,0.966784824,0.701385847,,2.183412862,2.119782689,0.852369358,0.041788637,0.000102848
2842,0,0.837759131,0.920313169,0.952321138,0.966046873,0.700774495,,2.182395542,2.118853762,0.851620899,0.041669377,0.000102267
2843,1,0.837101653,0.919602255,0.951598821,0.965309741,0.700163879,,2.181379053,2.117925568,0.85087332,0.04155046,0.000101689
2844,0,0.836444914,0.918892131,0.950877299,0.964573429,0.699553999,,2.180363396,2.116998107,0.850126619,0.041431885,0.000101115
2845,1,0.835788915,0.918182798,0.95015657,0.963837934,0.698944852,,2.179348568,2.116071378,0.849380795,0.041313651,0.000100543
2846,0,0.835133654,0.917474254,0.949436633,0.963103256,0.698336439,,2.178334568,2.11514538,0.848635846,0.041195757,0.0001
2847,1,0.834479129,0.916766498,0.948717487,0.962369393,0.697728757,,2.177321397,2.114220113,0.847891772,0.041078203,0.0000994
2848,1,0.833825339,0.916059528,0.947999132,0.961636344,0.697121806,,2.176309052,2.113295575,0.847148571,0.040960987,0.0000988
2849,0,0.833172285,0.915353344,0.947281565,0.960904109,0.696515585,,2.175297533,2.112371765,0.846406241,0.040844109,0.0000983
2850,0,0.832519964,0.914647945,0.946564786,0.960172685,0.695910092,,2.174286839,2.111448684,0.845664783,0.040727566,0.0000977
2851,0,0.831868375,0.913943329,0.945848793,0.959442072,0.695305327,,2.173276969,2.110526329,0.844924193,0.040611359,0.0000972
2852,1,0.831217518,0.913239495,0.945133586,0.958712268,0.694701288,,2.172267922,2.109604701,0.844184471,0.040495487,0.0000966
2853,0,0.83056739,0.912536442,0.944419164,0.957983272,0.694097975,,2.171259697,2.108683798,0.843445616,0.040379948,0.0000961
2854,0,0.829917993,0.911834169,0.943705524,0.957255084,0.693495385,,2.170252293,2.107763619,0.842707626,0.040264741,0.0000955
2855,0,0.829269323,0.911132675,0.942992667,0.956527701,0.692893518,,2.169245709,2.106844164,0.8419705,0.040149866,0.000095
2856,0,0.82862138,0.910431958,0.94228059,0.955801124,0.692292373,,2.168239944,2.105925432,0.841234237,0.040035321,0.0000945
2857,0,0.827974163,0.909732018,0.941569294,0.95507535,0.691691949,,2.167234997,2.105007422,0.840498835,0.039921105,0.0000939
2858,1,0.827327672,0.909032853,0.940858776,0.954350378,0.691092245,,2.166230868,2.104090133,0.839764294,0.039807219,0.0000934
2859,1,0.826681904,0.908334463,0.940149035,0.953626208,0.690493259,,2.165227555,2.103173565,0.839030611,0.03969366,0.0000929
2860,0,0.826036859,0.907636846,0.939440071,0.952902837,0.68989499,,2.164225057,2.102257716,0.838297787,0.039580427,0.0000924
2861,0,0.825392536,0.906940001,0.938731883,0.952180266,0.689297438,,2.163223373,2.101342586,0.837565818,0.039467521,0.0000918
2862,0,0.824748934,0.906243927,0.938024469,0.951458492,0.688700601,,2.162222503,2.100428174,0.836834705,0.039354939,0.0000913
2863,0,0.824106051,0.905548623,0.937317827,0.950737515,0.688104479,,2.161222445,2.09951448,0.836104446,0.039242681,0.0000908
2864,0,0.823463887,0.904854087,0.936611958,0.950017334,0.687509069,,2.160223199,2.098601501,0.835375039,0.039130746,0.0000903
2865,1,0.82282244,0.904160319,0.93590686,0.949297947,0.686914371,,2.159224764,2.097689238,0.834646484,0.039019133,0.0000898
2866,0,0.82218171,0.903467318,0.935202532,0.948579353,0.686320384,,2.158227138,2.09677769,0.833918779,0.03890784,0.0000893
2867,0,0.821541696,0.902775082,0.934498972,0.947861551,0.685727107,,2.157230321,2.095866856,0.833191923,0.038796868,0.0000888
2868,3,0.820902396,0.90208361,0.93379618,0.94714454,0.685134539,,2.156234312,2.094956734,0.832465914,0.038686215,0.0000883
2869,1,0.82026381,0.901392902,0.933094155,0.946428319,0.684542679,,2.155239109,2.094047325,0.831740752,0.038575881,0.0000878
2870,2,0.819625936,0.900702955,0.932392895,0.945712887,0.683951525,,2.154244713,2.093138628,0.831016434,0.038465863,0.0000873
2871,0,0.818988773,0.90001377,0.931692399,0.944998241,0.683361076,,2.153251121,2.092230641,0.830292961,0.038356162,0.0000868
2872,1,0.81835232,0.899325344,0.930992667,0.944284383,0.682771332,,2.152258334,2.091323364,0.829570331,0.038246777,0.0000863
2873,0,0.817716577,0.898637677,0.930293696,0.943571309,0.682182291,,2.151266349,2.090416796,0.828848541,0.038137706,0.0000858
2874,0,0.817081542,0.897950768,0.929595487,0.94285902,0.681593953,,2.150275167,2.089510937,0.828127592,0.038028949,0.0000853
2875,0,0.816447215,0.897264616,0.928898038,0.942147513,0.681006316,,2.149284786,2.088605785,0.827407482,0.037920504,0.0000848
2876,1,0.815813593,0.896579219,0.928201347,0.941436789,0.680419378,,2.148295205,2.087701339,0.82668821,0.037812371,0.0000843
2877,1,0.815180677,0.895894577,0.927505415,0.940726845,0.67983314,,2.147306424,2.0867976,0.825969774,0.037704549,0.0000839
2878,2,0.814548465,0.895210687,0.926810239,0.94001768,0.6792476,,2.146318442,2.085894565,0.825252173,0.037597037,0.0000834
2879,0,0.813916956,0.894527551,0.926115819,0.939309295,0.678662757,,2.145331256,2.084992235,0.824535407,0.037489835,0.0000829
2880,0,0.813286149,0.893845165,0.925422154,0.938601686,0.67807861,,2.144344868,2.084090608,0.823819473,0.03738294,0.0000825
2881,0,0.812656044,0.89316353,0.924729242,0.937894854,0.677495158,,2.143359275,2.083189685,0.823104371,0.037276353,0.000082
2882,0,0.812026638,0.892482643,0.924037082,0.937188796,0.676912399,,2.142374477,2.082289462,0.822390099,0.037170072,0.0000815
2883,0,0.811397932,0.891802505,0.923345674,0.936483513,0.676330333,,2.141390473,2.081389942,0.821676656,0.037064097,0.0000811
2884,0,0.810769923,0.891123113,0.922655016,0.935779003,0.675748959,,2.140407262,2.080491121,0.820964041,0.036958426,0.0000806
2885,0,0.810142612,0.890444467,0.921965107,0.935075264,0.675168276,,2.139424843,2.079593,0.820252253,0.036853059,0.0000802
2886,0,0.809515997,0.889766566,0.921275947,0.934372296,0.674588282,,2.138443215,2.078695578,0.819541291,0.036747995,0.0000797
2887,0,0.808890076,0.889089409,0.920587533,0.933670098,0.674008976,,2.137462377,2.077798853,0.818831152,0.036643233,0.0000792
2888,0,0.80826485,0.888412994,0.919899866,0.932968668,0.673430358,,2.136482329,2.076902826,0.818121837,0.036538772,0.0000788
2889,0,0.807640317,0.887737321,0.919212943,0.932268005,0.672852427,,2.135503069,2.076007496,0.817413344,0.036434611,0.0000784
2890,0,0.807016476,0.887062389,0.918526765,0.931568109,0.672275181,,2.134524597,2.07511286,0.816705671,0.03633075,0.0000779
2891,2,0.806393326,0.886388195,0.917841329,0.930868977,0.671698619,,2.133546911,2.07421892,0.815998818,0.036227187,0.0000775
2892,1,0.805770866,0.885714741,0.917156636,0.93017061,0.671122741,,2.132570011,2.073325674,0.815292783,0.036123922,0.000077
2893,1,0.805149095,0.885042023,0.916472683,0.929473006,0.670547545,,2.131593896,2.072433121,0.814587566,0.036020954,0.0000766
2894,0,0.804528012,0.884370042,0.915789469,0.928776164,0.66997303,,2.130618564,2.071541261,0.813883164,0.035918282,0.0000762
2895,2,0.803907616,0.883698796,0.915106995,0.928080082,0.669399196,,2.129644016,2.070650092,0.813179577,0.035815904,0.0000757
2896,0,0.803287906,0.883028284,0.914425258,0.92738476,0.66882604,,2.12867025,2.069759614,0.812476803,0.035713821,0.0000753
2897,0,0.802668881,0.882358506,0.913744257,0.926690197,0.668253563,,2.127697265,2.068869827,0.811774842,0.035612031,0.0000749
2898,1,0.802050541,0.881689459,0.913063992,0.925996391,0.667681763,,2.12672506,2.067980729,0.811073692,0.035510534,0.0000745
2899,1,0.801432883,0.881021143,0.912384462,0.925303342,0.667110639,,2.125753635,2.067092319,0.810373351,0.035409328,0.000074
2900,1,0.800815908,0.880353558,0.911705665,0.924611048,0.666540191,,2.124782988,2.066204598,0.80967382,0.035308413,0.0000736
2901,0,0.800199613,0.879686701,0.9110276,0.923919508,0.665970416,,2.123813119,2.065317563,0.808975096,0.035207788,0.0000732
2902,0,0.799583999,0.879020573,0.910350267,0.923228721,0.665401315,,2.122844026,2.064431215,0.808277179,0.035107453,0.0000728
2903,1,0.798969065,0.878355171,0.909673664,0.922538687,0.664832885,,2.12187571,2.063545552,0.807580067,0.035007405,0.0000724
2904,1,0.798354808,0.877690495,0.908997791,0.921849404,0.664265127,,2.120908168,2.062660574,0.806883759,0.034907645,0.000072
2905,1,0.797741228,0.877026543,0.908322646,0.92116087,0.663698039,,2.1199414,2.061776281,0.806188254,0.034808171,0.0000716
2906,0,0.797128325,0.876363316,0.907648228,0.920473086,0.66313162,,2.118975406,2.06089267,0.805493551,0.034708984,0.0000712
2907,0,0.796516097,0.875700811,0.906974536,0.919786049,0.662565869,,2.118010184,2.060009742,0.804799648,0.034610081,0.0000708
2908,0,0.795904544,0.875039028,0.906301569,0.919099759,0.662000784,,2.117045733,2.059127496,0.804106545,0.034511462,0.0000704
2909,0,0.795293664,0.874377966,0.905629327,0.918414215,0.661436366,,2.116082053,2.05824593,0.80341424,0.034413127,0.00007
2910,1,0.794683456,0.873717623,0.904957808,0.917729416,0.660872613,,2.115119143,2.057365045,0.802722732,0.034315074,0.0000696
2911,0,0.79407392,0.873057999,0.904287011,0.91704536,0.660309524,,2.114157001,2.05648484,0.80203202,0.034217303,0.0000692
2912,0,0.793465054,0.872399093,0.903616935,0.916362046,0.659747098,,2.113195627,2.055605313,0.801342103,0.034119812,0.0000688
2913,0,0.792856857,0.871740903,0.902947579,0.915679474,0.659185334,,2.112235021,2.054726464,0.800652979,0.034022602,0.0000684
2914,0,0.79224933,0.871083429,0.902278942,0.914997643,0.658624231,,2.11127518,2.053848292,0.799964648,0.033925671,0.000068
2915,0,0.791642469,0.870426669,0.901611023,0.914316551,0.658063788,,2.110316105,2.052970797,0.799277108,0.033829018,0.0000676
2916,0,0.791036276,0.869770623,0.900943822,0.913636197,0.657504004,,2.109357794,2.052093977,0.798590359,0.033732643,0.0000672
2917,0,0.790430748,0.86911529,0.900277336,0.91295658,0.656944878,,2.108400247,2.051217832,0.797904398,0.033636545,0.0000669
2918,0,0.789825885,0.868460668,0.899611566,0.9122777,0.65638641,,2.107443462,2.050342362,0.797219225,0.033540722,0.0000665
2919,2,0.789221686,0.867806756,0.898946509,0.911599555,0.655828597,,2.106487439,2.049467565,0.79653484,0.033445175,0.0000661
2920,2,0.788618149,0.867153554,0.898282166,0.910922144,0.655271439,,2.105532177,2.04859344,0.795851239,0.033349902,0.0000657
2921,1,0.788015274,0.866501061,0.897618535,0.910245466,0.654714936,,2.104577675,2.047719988,0.795168423,0.033254903,0.0000654
2922,1,0.787413061,0.865849275,0.896955614,0.90956952,0.654159086,,2.103623932,2.046847207,0.794486391,0.033160176,0.000065
2923,0,0.786811507,0.865198195,0.896293404,0.908894305,0.653603888,,2.102670948,2.045975096,0.793805141,0.033065722,0.0000646
2924,0,0.786210612,0.864547821,0.895631903,0.908219821,0.653049341,,2.101718721,2.045103655,0.793124672,0.032971539,0.0000643
2925,0,0.785610376,0.863898152,0.89497111,0.907546065,0.652495444,,2.100767251,2.044232883,0.792444982,0.032877626,0.0000639
2926,0,0.785010796,0.863249186,0.894311024,0.906873037,0.651942197,,2.099816536,2.043362779,0.791766072,0.032783983,0.0000635
2927,0,0.784411873,0.862600922,0.893651644,0.906200736,0.651389597,,2.098866577,2.042493342,0.791087939,0.032690608,0.0000632
2928,0,0.783813605,0.86195336,0.892992969,0.90552916,0.650837645,,2.097917371,2.041624573,0.790410583,0.032597502,0.0000628
2929,0,0.783215992,0.861306499,0.892334998,0.90485831,0.65028634,,2.096968919,2.040756469,0.789734002,0.032504663,0.0000625
2930,0,0.782619032,0.860660337,0.89167773,0.904188183,0.64973568,,2.096021219,2.03988903,0.789058196,0.032412091,0.0000621
2931,0,0.782022724,0.860014874,0.891021165,0.903518779,0.649185664,,2.09507427,2.039022256,0.788383163,0.032319784,0.0000618
2932,0,0.781427068,0.859370108,0.8903653,0.902850097,0.648636292,,2.094128072,2.038156146,0.787708901,0.032227743,0.0000614
2933,1,0.780832063,0.858726039,0.889710136,0.902182136,0.648087562,,2.093182624,2.037290699,0.787035411,0.032135965,0.0000611
2934,0,0.780237708,0.858082665,0.889055671,0.901514894,0.647539473,,2.092237924,2.036425914,0.786362691,0.032044451,0.0000607
2935,0,0.779644001,0.857439986,0.888401904,0.900848371,0.646992026,,2.091293973,2.035561791,0.78569074,0.0319532,0.0000604
2936,0,0.779050942,0.856798001,0.887748834,0.900182566,0.646445217,,2.090350769,2.034698329,0.785019556,0.031862211,0.00006
2937,0,0.77845853,0.856156708,0.887096461,0.899517477,0.645899048,,2.089408312,2.033835527,0.784349138,0.031771483,0.0000597
2938,0,0.777866764,0.855516107,0.886444783,0.898853105,0.645353516,,2.0884666,2.032973384,0.783679486,0.031681015,0.0000594
2939,0,0.777275643,0.854876197,0.885793799,0.898189446,0.644808621,,2.087525632,2.0321119,0.783010599,0.031590807,0.000059
2940,0,0.776685167,0.854236977,0.885143508,0.897526502,0.644264362,,2.086585409,2.031251074,0.782342475,0.031500858,0.0000587
2941,0,0.776095334,0.853598445,0.88449391,0.89686427,0.643720737,,2.085645928,2.030390905,0.781675112,0.031411167,0.0000584
2942,1,0.775506143,0.852960601,0.883845004,0.896202749,0.643177747,,2.08470719,2.029531392,0.781008511,0.031321733,0.000058
2943,0,0.774917593,0.852323444,0.883196787,0.89554194,0.642635389,,2.083769193,2.028672536,0.78034267,0.031232556,0.0000577
2944,0,0.774329684,0.851686973,0.88254926,0.89488184,0.642093664,,2.082831936,2.027814334,0.779677588,0.031143635,0.0000574
2945,0,0.773742415,0.851051186,0.881902422,0.894222448,0.64155257,,2.081895419,2.026956787,0.779013263,0.031054969,0.000057
2946,1,0.773155785,0.850416084,0.881256271,0.893563764,0.641012105,,2.080959641,2.026099893,0.778349695,0.030966558,0.0000567
2947,0,0.772569792,0.849781664,0.880610807,0.892905787,0.64047227,,2.080024601,2.025243652,0.777686883,0.0308784,0.0000564
