Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognormal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
424,1,0.241491044,0.255075712,0.257222446,0.276514591,0.232174984,,0.373860944,0.372850231,0.008996668,0.034386965,1.62E-15
425,0,0.240226788,0.253751894,0.255891466,0.275141162,0.230946202,,0.372283208,0.37127676,0.008904047,0.03388205,1.46E-15
426,0,0.238972081,0.252438015,0.254570459,0.273777788,0.229726768,,0.370715814,0.369713604,0.008812558,0.033384791,1.32E-15
427,0,0.237726828,0.251133976,0.253259328,0.272424371,0.228516592,,0.369158671,0.368160671,0.008722187,0.032895065,1.20E-15
428,0,0.236490936,0.249839683,0.251957975,0.271080815,0.227315581,,0.367611689,0.36661787,0.008632918,0.032412755,1.08E-15
429,0,0.235264313,0.248555039,0.250666306,0.269747025,0.226123644,,0.366074777,0.365085113,0.008544734,0.031937744,9.82E-16
430,0,0.234046869,0.247279951,0.249384226,0.268422908,0.224940693,,0.364547846,0.36356231,0.008457621,0.031469917,8.88E-16
431,0,0.232838515,0.246014326,0.248111642,0.267108371,0.22376664,,0.363030809,0.362049375,0.008371563,0.031009162,8.04E-16
432,0,0.231639161,0.244758071,0.246848461,0.265803323,0.222601396,,0.361523579,0.360546219,0.008286545,0.030555366,7.28E-16
433,0,0.230448719,0.243511097,0.245594594,0.264507673,0.221444876,,0.36002607,0.359052758,0.008202554,0.030108422,6.58E-16
434,0,0.229267104,0.242273313,0.24434995,0.263221332,0.220296995,,0.358538196,0.357568908,0.008119574,0.029668222,5.96E-16
435,0,0.228094231,0.241044631,0.243114441,0.261944212,0.219157669,,0.357059875,0.356094583,0.008037591,0.02923466,5.39E-16
436,0,0.226930013,0.239824964,0.241887979,0.260676225,0.218026814,,0.355591023,0.354629702,0.007956592,0.028807632,4.88E-16
437,0,0.225774369,0.238614224,0.240670477,0.259417286,0.216904349,,0.354131558,0.353174182,0.007876563,0.028387036,4.42E-16
438,0,0.224627216,0.237412327,0.239461849,0.258167309,0.215790193,,0.352681398,0.351727943,0.007797489,0.027972772,4.00E-16
439,0,0.223488472,0.236219189,0.238262011,0.256926211,0.214684264,,0.351240464,0.350290904,0.007719359,0.027564741,3.62E-16
440,0,0.222358057,0.235034725,0.23707088,0.255693907,0.213586485,,0.349808675,0.348862986,0.007642159,0.027162845,3.27E-16
441,0,0.221235892,0.233858853,0.235888373,0.254470316,0.212496777,,0.348385953,0.34744411,0.007565876,0.026766989,2.96E-16
442,0,0.220121897,0.232691492,0.234714407,0.253255356,0.211415062,,0.34697222,0.346034199,0.007490497,0.026377079,2.68E-16
443,0,0.219015995,0.231532562,0.233548903,0.252048947,0.210341264,,0.3455674,0.344633177,0.00741601,0.025993022,2.43E-16
444,0,0.21791811,0.230381982,0.23239178,0.25085101,0.209275308,,0.344171416,0.343240967,0.007342403,0.025614727,2.20E-16
445,0,0.216828165,0.229239674,0.23124296,0.249661465,0.208217119,,0.342784193,0.341857494,0.007269664,0.025242104,1.99E-16
446,1,0.215746085,0.22810556,0.230102365,0.248480237,0.207166623,,0.341405656,0.340482684,0.00719778,0.024875066,1.80E-16
447,0,0.214671797,0.226979563,0.228969917,0.247307247,0.206123747,,0.340035732,0.339116464,0.00712674,0.024513525,1.63E-16
448,0,0.213605227,0.225861608,0.227845541,0.24614242,0.20508842,,0.338674348,0.33775876,0.007056533,0.024157397,1.47E-16
449,1,0.212546303,0.224751619,0.226729162,0.244985681,0.20406057,,0.337321432,0.336409501,0.006987148,0.023806597,1.33E-16
450,0,0.211494953,0.223649523,0.225620704,0.243836957,0.203040127,,0.335976912,0.335068616,0.006918572,0.023461043,1.21E-16
451,0,0.210451106,0.222555245,0.224520095,0.242696172,0.202027021,,0.334640717,0.333736034,0.006850795,0.023120653,1.09E-16
452,0,0.209414693,0.221468713,0.223427261,0.241563257,0.201021183,,0.333312779,0.332411686,0.006783807,0.022785348,9.89E-17
453,0,0.208385644,0.220389856,0.222342132,0.240438137,0.200022546,,0.331993028,0.331095502,0.006717597,0.022455049,8.95E-17
454,0,0.207363892,0.219318602,0.221264635,0.239320744,0.199031043,,0.330681395,0.329787415,0.006652153,0.022129678,8.10E-17
455,1,0.206349368,0.218254882,0.220194701,0.238211006,0.198046606,,0.329377812,0.328487357,0.006587466,0.02180916,7.33E-17
456,0,0.205342006,0.217198627,0.219132259,0.237108855,0.19706917,,0.328082214,0.327195261,0.006523527,0.021493419,6.63E-17
457,0,0.204341739,0.216149767,0.218077243,0.236014222,0.196098671,,0.326794533,0.325911062,0.006460323,0.021182382,6.00E-17
458,0,0.203348503,0.215108235,0.217029583,0.23492704,0.195135044,,0.325514704,0.324634693,0.006397847,0.020875977,5.43E-17
459,1,0.202362234,0.214073965,0.215989212,0.233847241,0.194178226,,0.324242663,0.32336609,0.006336088,0.020574132,4.92E-17
460,0,0.201382866,0.213046889,0.214956065,0.23277476,0.193228155,,0.322978344,0.322105189,0.006275036,0.020276776,4.45E-17
461,0,0.200410338,0.212026943,0.213930075,0.23170953,0.192284767,,0.321721685,0.320851928,0.006214682,0.019983841,4.03E-17
462,0,0.199444586,0.211014062,0.212911178,0.230651488,0.191348002,,0.320472622,0.319606242,0.006155018,0.019695259,3.64E-17
463,1,0.198485549,0.210008181,0.211899309,0.229600569,0.190417799,,0.319231094,0.31836807,0.006096033,0.019410963,3.30E-17
464,0,0.197533167,0.209009239,0.210894405,0.22855671,0.189494099,,0.317997039,0.317137351,0.006037719,0.019130886,2.99E-17
465,0,0.196587379,0.208017171,0.209896404,0.227519849,0.188576842,,0.316770395,0.315914024,0.005980067,0.018854965,2.70E-17
466,0,0.195648125,0.207031916,0.208905243,0.226489922,0.18766597,,0.315551103,0.314698028,0.005923068,0.018583136,2.44E-17
467,0,0.194715346,0.206053414,0.207920862,0.225466871,0.186761424,,0.314339103,0.313489304,0.005866713,0.018315335,2.21E-17
468,1,0.193788984,0.205081602,0.206943198,0.224450632,0.185863147,,0.313134336,0.312287794,0.005810995,0.018051502,2.00E-17
469,0,0.192868982,0.204116423,0.205972193,0.223441148,0.184971084,,0.311936743,0.311093439,0.005755905,0.017791575,1.81E-17
470,0,0.191955282,0.203157816,0.205007787,0.222438358,0.184085177,,0.310746266,0.30990618,0.005701434,0.017535494,1.64E-17
471,0,0.191047828,0.202205722,0.204049921,0.221442204,0.183205371,,0.309562849,0.308725962,0.005647575,0.017283202,1.48E-17
472,0,0.190146565,0.201260085,0.203098538,0.220452629,0.182331612,,0.308386434,0.307552727,0.00559432,0.017034639,1.34E-17
473,0,0.189251436,0.200320847,0.20215358,0.219469573,0.181463845,,0.307216965,0.30638642,0.00554166,0.016789749,1.22E-17
474,0,0.188362389,0.199387951,0.201214989,0.218492982,0.180602017,,0.306054387,0.305226985,0.005489588,0.016548476,1.10E-17
475,0,0.187479368,0.198461341,0.200282711,0.217522799,0.179746076,,0.304898644,0.304074367,0.005438096,0.016310765,9.96E-18
476,0,0.18660232,0.197540962,0.19935669,0.216558968,0.178895967,,0.303749683,0.302928512,0.005387178,0.016076562,9.01E-18
477,0,0.185731193,0.196626758,0.19843687,0.215601435,0.178051641,,0.302607449,0.301789366,0.005336825,0.015845812,8.16E-18
478,0,0.184865934,0.195718677,0.197523197,0.214650145,0.177213044,,0.301471889,0.300656876,0.00528703,0.015618464,7.38E-18
479,1,0.184006492,0.194816664,0.196615617,0.213705044,0.176380128,,0.30034295,0.299530989,0.005237786,0.015394466,6.68E-18
480,0,0.183152816,0.193920666,0.195714078,0.21276608,0.175552841,,0.29922058,0.298411653,0.005189086,0.015173766,6.05E-18
481,1,0.182304855,0.193030631,0.194818527,0.211833199,0.174731134,,0.298104727,0.297298817,0.005140923,0.014956315,5.47E-18
482,0,0.18146256,0.192146507,0.193928911,0.21090635,0.173914959,,0.29699534,0.296192429,0.00509329,0.014742063,4.95E-18
483,0,0.18062588,0.191268242,0.19304518,0.209985482,0.173104265,,0.295892368,0.295092438,0.00504618,0.014530962,4.48E-18
484,0,0.179794767,0.190395786,0.192167282,0.209070542,0.172299006,,0.29479576,0.293998795,0.004999587,0.014322963,4.06E-18
485,0,0.178969173,0.189529088,0.191295166,0.208161482,0.171499135,,0.293705467,0.29291145,0.004953504,0.014118021,3.67E-18
486,1,0.178149049,0.1886681,0.190428784,0.207258251,0.170704603,,0.29262144,0.291830354,0.004907925,0.013916088,3.32E-18
487,0,0.177334349,0.187812771,0.189568086,0.206360799,0.169915364,,0.29154363,0.290755458,0.004862843,0.013717119,3.01E-18
488,0,0.176525025,0.186963053,0.188713023,0.205469078,0.169131373,,0.290471989,0.289686713,0.004818252,0.01352107,2.72E-18
489,0,0.175721032,0.186118897,0.187863546,0.20458304,0.168352585,,0.289406468,0.288624073,0.004774146,0.013327895,2.46E-18
490,0,0.174922323,0.185280257,0.187019608,0.203702637,0.167578953,,0.288347021,0.28756749,0.004730518,0.013137551,2.23E-18
491,0,0.174128853,0.184447085,0.186181162,0.202827821,0.166810434,,0.2872936,0.286516917,0.004687363,0.012949997,2.02E-18
492,0,0.173340577,0.183619335,0.185348161,0.201958546,0.166046984,,0.286246159,0.285472308,0.004644675,0.012765188,1.83E-18
493,0,0.172557451,0.18279696,0.184520559,0.201094765,0.165288558,,0.285204652,0.284433617,0.004602447,0.012583085,1.65E-18
494,0,0.171779431,0.181979915,0.183698309,0.200236433,0.164535115,,0.284169034,0.283400798,0.004560675,0.012403647,1.50E-18
495,0,0.171006473,0.181168154,0.182881367,0.199383504,0.16378661,,0.283139259,0.282373807,0.004519352,0.012226832,1.35E-18
496,1,0.170238534,0.180361633,0.182069688,0.198535933,0.163043003,,0.282115283,0.281352599,0.004478472,0.012052602,1.22E-18
497,1,0.169475572,0.179560307,0.181263227,0.197693676,0.162304251,,0.281097061,0.28033713,0.004438031,0.011880918,1.11E-18
498,0,0.168717545,0.178764134,0.180461941,0.196856689,0.161570313,,0.28008455,0.279327356,0.004398023,0.011711741,1.00E-18
499,0,0.167964411,0.177973069,0.179665786,0.196024928,0.160841148,,0.279077706,0.278323234,0.004358442,0.011545034,9.08E-19
500,0,0.167216129,0.177187069,0.178874719,0.19519835,0.160116715,,0.278076486,0.277324721,0.004319283,0.011380759,8.22E-19
501,0,0.166472657,0.176406093,0.178088697,0.194376914,0.159396975,,0.277080848,0.276331775,0.004280541,0.01121888,7.44E-19
502,0,0.165733957,0.175630098,0.177307679,0.193560575,0.158681889,,0.276090749,0.275344353,0.004242211,0.011059361,6.73E-19
503,0,0.164999986,0.174859043,0.176531623,0.192749293,0.157971415,,0.275106149,0.274362414,0.004204287,0.010902167,6.09E-19
504,0,0.164270707,0.174092887,0.175760487,0.191943027,0.157265517,,0.274127004,0.273385916,0.004166765,0.010747262,5.51E-19
505,1,0.163546079,0.173331588,0.174994231,0.191141735,0.156564155,,0.273153275,0.27241482,0.00412964,0.010594613,4.99E-19
506,0,0.162826065,0.172575107,0.174232814,0.190345376,0.155867292,,0.272184921,0.271449083,0.004092907,0.010444185,4.51E-19
507,0,0.162110625,0.171823404,0.173476197,0.189553912,0.15517489,,0.271221901,0.270488667,0.004056561,0.010295946,4.09E-19
508,0,0.161399723,0.171076439,0.172724339,0.188767301,0.154486911,,0.270264176,0.269533532,0.004020598,0.010149862,3.70E-19
509,0,0.160693319,0.170334173,0.171977201,0.187985506,0.153803319,,0.269311707,0.268583637,0.003985012,0.010005901,3.35E-19
510,0,0.159991378,0.169596567,0.171234746,0.187208486,0.153124078,,0.268364454,0.267638945,0.003949799,0.009864031,3.03E-19
511,0,0.159293861,0.168863584,0.170496934,0.186436203,0.152449151,,0.267422378,0.266699416,0.003914954,0.009724222,2.74E-19
512,0,0.158600734,0.168135186,0.169763727,0.18566862,0.151778502,,0.266485441,0.265765012,0.003880474,0.009586443,2.48E-19
513,0,0.157911959,0.167411334,0.169035088,0.184905698,0.151112097,,0.265553606,0.264835696,0.003846354,0.009450662,2.24E-19
514,1,0.157227501,0.166691992,0.168310979,0.1841474,0.1504499,,0.264626834,0.26391143,0.003812589,0.009316851,2.03E-19
515,0,0.156547325,0.165977123,0.167591364,0.183393689,0.149791877,,0.263705089,0.262992176,0.003779175,0.00918498,1.84E-19
516,0,0.155871396,0.165266691,0.166876206,0.182644529,0.149137992,,0.262788333,0.262077899,0.003746107,0.009055019,1.66E-19
517,0,0.155199679,0.164560659,0.16616547,0.181899883,0.148488214,,0.261876529,0.26116856,0.003713383,0.008926942,1.51E-19
518,0,0.154532139,0.163858993,0.165459118,0.181159715,0.147842507,,0.260969643,0.260264125,0.003680997,0.008800718,1.36E-19
519,0,0.153868744,0.163161656,0.164757117,0.18042399,0.147200838,,0.260067636,0.259364557,0.003648945,0.008676322,1.23E-19
520,0,0.153209459,0.162468614,0.16405943,0.179692672,0.146563175,,0.259170475,0.258469822,0.003617224,0.008553725,1.12E-19
521,1,0.15255425,0.161779832,0.163366023,0.178965727,0.145929485,,0.258278123,0.257579882,0.003585829,0.008432901,1.01E-19
522,0,0.151903086,0.161095276,0.162676862,0.17824312,0.145299736,,0.257390547,0.256694705,0.003554757,0.008313824,9.14E-20
523,0,0.151255934,0.160414912,0.161991913,0.177524817,0.144673896,,0.25650771,0.255814255,0.003524004,0.008196468,8.28E-20
524,0,0.150612761,0.159738706,0.161311142,0.176810785,0.144051933,,0.255629579,0.254938498,0.003493566,0.008080806,7.49E-20
525,0,0.149973534,0.159066626,0.160634516,0.176100988,0.143433815,,0.25475612,0.254067401,0.003463439,0.007966815,6.78E-20
526,0,0.149338224,0.158398638,0.159962001,0.175395396,0.142819512,,0.253887299,0.253200928,0.00343362,0.007854468,6.13E-20
527,0,0.148706798,0.157734709,0.159293566,0.174693973,0.142208994,,0.253023083,0.252339049,0.003404105,0.007743743,5.55E-20
528,0,0.148079225,0.157074808,0.158629177,0.173996689,0.141602229,,0.252163439,0.251481728,0.00337489,0.007634614,5.02E-20
529,0,0.147455475,0.156418903,0.157968802,0.173303511,0.140999188,,0.251308333,0.250628935,0.003345972,0.007527058,4.55E-20
530,0,0.146835517,0.155766961,0.15731241,0.172614406,0.140399841,,0.250457734,0.249780635,0.003317347,0.007421052,4.12E-20
531,0,0.146219321,0.155118952,0.15665997,0.171929343,0.139804158,,0.24961161,0.248936798,0.003289012,0.007316573,3.72E-20
532,0,0.145606858,0.154474844,0.15601145,0.171248292,0.139212111,,0.248769927,0.248097391,0.003260963,0.007213598,3.37E-20
533,0,0.144998097,0.153834607,0.15536682,0.17057122,0.13862367,,0.247932656,0.247262383,0.003233198,0.007112105,3.05E-20
534,0,0.144393009,0.153198211,0.154726048,0.169898098,0.138038806,,0.247099764,0.246431743,0.003205712,0.007012072,2.76E-20
535,0,0.143791566,0.152565625,0.154089105,0.169228895,0.137457492,,0.24627122,0.245605439,0.003178503,0.006913478,2.50E-20
536,0,0.143193739,0.151936819,0.153455961,0.16856358,0.136879698,,0.245446994,0.244783441,0.003151568,0.006816301,2.26E-20
537,1,0.1425995,0.151311763,0.152826585,0.167902124,0.136305399,,0.244627055,0.243965719,0.003124902,0.006720521,2.05E-20
538,1,0.14200882,0.15069043,0.15220095,0.167244497,0.135734565,,0.243811373,0.243152242,0.003098503,0.006626116,1.85E-20
539,1,0.141421671,0.150072789,0.151579025,0.16659067,0.135167169,,0.242999918,0.24234298,0.003072369,0.006533067,1.68E-20
540,1,0.140838026,0.149458812,0.150960782,0.165940614,0.134603186,,0.24219266,0.241537905,0.003046495,0.006441354,1.52E-20
541,0,0.140257858,0.14884847,0.150346193,0.165294301,0.134042587,,0.24138957,0.240736986,0.003020879,0.006350956,1.37E-20
542,1,0.13968114,0.148241736,0.149735228,0.164651702,0.133485346,,0.240590619,0.239940195,0.002995518,0.006261855,1.24E-20
543,0,0.139107844,0.147638581,0.149127861,0.164012788,0.132931438,,0.239795777,0.239147502,0.002970409,0.006174031,1.12E-20
544,0,0.138537945,0.147038977,0.148524063,0.163377532,0.132380835,,0.239005017,0.23835888,0.002945548,0.006087466,1.02E-20
545,0,0.137971416,0.146442899,0.147923806,0.162745906,0.131833514,,0.238218309,0.237574299,0.002920934,0.006002142,9.21E-21
546,0,0.13740823,0.145850317,0.147327065,0.162117882,0.131289447,,0.237435626,0.236793732,0.002896564,0.005918039,8.34E-21
547,0,0.136848363,0.145261206,0.146733811,0.161493435,0.130748609,,0.23665694,0.236017151,0.002872434,0.00583514,7.54E-21
548,0,0.136291789,0.144675539,0.146144019,0.160872536,0.130210977,,0.235882223,0.235244528,0.002848541,0.005753427,6.83E-21
549,0,0.135738481,0.14409329,0.145557661,0.160255159,0.129676525,,0.235111447,0.234475836,0.002824884,0.005672883,6.18E-21
550,0,0.135188417,0.143514432,0.144974712,0.159641278,0.129145228,,0.234344586,0.233711048,0.002801459,0.005593491,5.59E-21
551,0,0.134641569,0.14293894,0.144395145,0.159030866,0.128617062,,0.233581612,0.232950137,0.002778264,0.005515234,5.06E-21
552,1,0.134097915,0.142366788,0.143818936,0.158423898,0.128092003,,0.232822499,0.232193076,0.002755297,0.005438095,4.58E-21
553,0,0.133557429,0.14179795,0.143246058,0.157820348,0.127570027,,0.232067221,0.231439839,0.002732553,0.005362058,4.15E-21
554,0,0.133020087,0.141232403,0.142676486,0.157220191,0.127051112,,0.23131575,0.2306904,0.002710032,0.005287106,3.75E-21
555,0,0.132485867,0.140670119,0.142110195,0.156623401,0.126535232,,0.230568061,0.229944733,0.00268773,0.005213225,3.40E-21
556,0,0.131954743,0.140111076,0.141547161,0.156029954,0.126022366,,0.229824129,0.229202812,0.002665646,0.005140397,3.07E-21
557,0,0.131426692,0.139555249,0.140987359,0.155439824,0.125512489,,0.229083927,0.228464611,0.002643776,0.005068608,2.78E-21
558,0,0.130901692,0.139002613,0.140430764,0.154852988,0.125005581,,0.228347431,0.227730106,0.002622118,0.004997843,2.52E-21
559,0,0.130379718,0.138453144,0.139877354,0.15426942,0.124501617,,0.227614615,0.226999271,0.00260067,0.004928087,2.28E-21
560,0,0.12986075,0.137906819,0.139327103,0.153689098,0.124000576,,0.226885454,0.226272081,0.00257943,0.004859324,2.06E-21
561,0,0.129344763,0.137363615,0.138779988,0.153111997,0.123502435,,0.226159923,0.225548512,0.002558394,0.004791541,1.87E-21
562,0,0.128831735,0.136823507,0.138235987,0.152538093,0.123007173,,0.225437999,0.224828539,0.002537562,0.004724723,1.69E-21
563,0,0.128321645,0.136286473,0.137695075,0.151967363,0.122514768,,0.224719656,0.224112139,0.00251693,0.004658855,1.53E-21
564,0,0.12781447,0.13575249,0.137157229,0.151399784,0.122025198,,0.224004871,0.223399286,0.002496496,0.004593925,1.38E-21
565,0,0.127310188,0.135221536,0.136622428,0.150835333,0.121538443,,0.22329362,0.222689957,0.002476259,0.004529919,1.25E-21
566,0,0.126808779,0.134693587,0.136090648,0.150273988,0.121054481,,0.222585879,0.22198413,0.002456215,0.004466822,1.13E-21
567,0,0.12631022,0.134168621,0.135561867,0.149715725,0.12057329,,0.221881624,0.221281779,0.002436364,0.004404622,1.03E-21
568,0,0.125814491,0.133646617,0.135036064,0.149160522,0.120094852,,0.221180833,0.220582882,0.002416702,0.004343306,9.28E-22
569,0,0.12532157,0.133127553,0.134513215,0.148608357,0.119619144,,0.220483482,0.219887417,0.002397227,0.004282861,8.40E-22
570,0,0.124831436,0.132611407,0.133993299,0.148059209,0.119146147,,0.219789548,0.219195359,0.002377938,0.004223274,7.60E-22
571,0,0.12434407,0.132098157,0.133476295,0.147513055,0.118675841,,0.219099009,0.218506687,0.002358833,0.004164533,6.88E-22
572,0,0.123859451,0.131587782,0.132962182,0.146969873,0.118208205,,0.218411842,0.217821378,0.002339909,0.004106625,6.22E-22
573,0,0.123377557,0.131080262,0.132450938,0.146429644,0.11774322,,0.217728025,0.217139409,0.002321165,0.004049539,5.63E-22
574,0,0.122898371,0.130575575,0.131942542,0.145892344,0.117280866,,0.217047536,0.21646076,0.002302598,0.003993261,5.10E-22
575,0,0.122421871,0.1300737,0.131436973,0.145357954,0.116821124,,0.216370353,0.215785407,0.002284206,0.003937782,4.61E-22
576,0,0.121948038,0.129574618,0.130934212,0.144826452,0.116363974,,0.215696453,0.215113329,0.002265988,0.003883089,4.18E-22
577,0,0.121476852,0.129078307,0.130434237,0.144297818,0.115909398,,0.215025816,0.214444505,0.002247942,0.00382917,3.78E-22
578,0,0.121008294,0.128584748,0.129937028,0.143772032,0.115457377,,0.21435842,0.213778913,0.002230066,0.003776015,3.42E-22
579,0,0.120542345,0.128093921,0.129442566,0.143249073,0.115007891,,0.213694244,0.213116533,0.002212358,0.003723612,3.09E-22
580,0,0.120078987,0.127605805,0.12895083,0.142728921,0.114560923,,0.213033266,0.212457342,0.002194816,0.003671951,2.80E-22
581,0,0.119618199,0.127120382,0.128461801,0.142211556,0.114116454,,0.212375466,0.21180132,0.002177438,0.003621021,2.53E-22
582,0,0.119159964,0.126637632,0.127975459,0.141696959,0.113674465,,0.211720823,0.211148447,0.002160223,0.00357081,2.29E-22
583,0,0.118704263,0.126157536,0.127491786,0.141185109,0.113234939,,0.211069317,0.210498703,0.002143169,0.00352131,2.08E-22
584,0,0.118251078,0.125680074,0.12701076,0.140675988,0.112797858,,0.210420927,0.209852066,0.002126273,0.003472509,1.88E-22
585,0,0.11780039,0.125205227,0.126532365,0.140169577,0.112363205,,0.209775633,0.209208516,0.002109536,0.003424397,1.70E-22
586,0,0.117352182,0.124732978,0.126056581,0.139665855,0.11193096,,0.209133415,0.208568034,0.002092954,0.003376965,1.54E-22
587,0,0.116906436,0.124263307,0.125583389,0.139164806,0.111501108,,0.208494254,0.207930601,0.002076526,0.003330203,1.39E-22
588,0,0.116463133,0.123796196,0.125112771,0.138666409,0.11107363,,0.207858128,0.207296195,0.00206025,0.0032841,1.26E-22
589,0,0.116022258,0.123331626,0.124644708,0.138170646,0.11064851,,0.20722502,0.206664798,0.002044125,0.003238648,1.14E-22
590,0,0.115583792,0.12286958,0.124179183,0.137677498,0.110225731,,0.206594908,0.20603639,0.002028149,0.003193837,1.03E-22
591,1,0.115147718,0.12241004,0.123716177,0.137186949,0.109805276,,0.205967775,0.205410953,0.00201232,0.003149658,9.34E-23
592,0,0.114714019,0.121952987,0.123255673,0.136698979,0.109387129,,0.205343602,0.204788466,0.001996638,0.003106101,8.46E-23
593,0,0.114282678,0.121498405,0.122797652,0.13621357,0.108971272,,0.204722368,0.204168912,0.0019811,0.003063159,7.65E-23
594,0,0.113853678,0.121046276,0.122342098,0.135730705,0.108557689,,0.204104056,0.203552271,0.001965705,0.003020821,6.93E-23
595,0,0.113427003,0.120596582,0.121888992,0.135250367,0.108146365,,0.203488646,0.202938526,0.001950451,0.002979079,6.27E-23
596,0,0.113002637,0.120149306,0.121438319,0.134772537,0.107737282,,0.202876121,0.202327656,0.001935337,0.002937925,5.67E-23
597,1,0.112580563,0.119704432,0.12099006,0.134297199,0.107330426,,0.202266462,0.201719646,0.001920361,0.00289735,5.13E-23
598,0,0.112160764,0.119261942,0.120544198,0.133824334,0.106925781,,0.201659651,0.201114475,0.001905522,0.002857346,4.65E-23
599,0,0.111743225,0.11882182,0.120100718,0.133353928,0.10652333,,0.201055669,0.200512126,0.001890819,0.002817904,4.21E-23
600,0,0.111327931,0.118384049,0.119659601,0.132885961,0.106123058,,0.2004545,0.199912582,0.001876249,0.002779017,3.81E-23
601,0,0.110914864,0.117948612,0.119220833,0.132420418,0.10572495,,0.199856125,0.199315824,0.001861812,0.002740677,3.44E-23
602,0,0.11050401,0.117515494,0.118784396,0.131957283,0.105328991,,0.199260526,0.198721836,0.001847507,0.002702875,3.12E-23
603,0,0.110095353,0.117084679,0.118350274,0.131496538,0.104935165,,0.198667686,0.198130599,0.001833331,0.002665604,2.82E-23
604,0,0.109688878,0.116656149,0.117918451,0.131038167,0.104543458,,0.198077588,0.197542096,0.001819283,0.002628857,2.55E-23
605,0,0.109284569,0.11622989,0.117488911,0.130582155,0.104153854,,0.197490215,0.196956311,0.001805363,0.002592625,2.31E-23
606,0,0.108882412,0.115805886,0.117061638,0.130128484,0.10376634,,0.196905549,0.196373225,0.001791568,0.002556902,2.09E-23
607,1,0.108482391,0.11538412,0.116636618,0.12967714,0.103380899,,0.196323574,0.195792824,0.001777898,0.00252168,1.89E-23
608,0,0.108084492,0.114964579,0.116213833,0.129228107,0.102997518,,0.195744272,0.195215088,0.001764352,0.002486952,1.71E-23
609,1,0.1076887,0.114547245,0.115793269,0.128781368,0.102616183,,0.195167628,0.194640003,0.001750927,0.002452711,1.55E-23
610,0,0.107295,0.114132105,0.115374911,0.128336909,0.102236879,,0.194593625,0.194067551,0.001737622,0.00241895,1.40E-23
611,0,0.106903378,0.113719142,0.114958743,0.127894714,0.101859592,,0.194022245,0.193497717,0.001724437,0.002385662,1.27E-23
612,0,0.106513819,0.113308343,0.11454475,0.127454768,0.101484308,,0.193453474,0.192930483,0.00171137,0.00235284,1.15E-23
613,0,0.106126311,0.112899691,0.114132918,0.127017055,0.101111014,,0.192887295,0.192365834,0.00169842,0.002320478,1.04E-23
614,0,0.105740837,0.112493174,0.113723232,0.126581561,0.100739695,,0.192323691,0.191803754,0.001685586,0.002288569,9.41E-24
615,0,0.105357385,0.112088775,0.113315676,0.126148271,0.100370338,,0.191762648,0.191244228,0.001672866,0.002257107,8.52E-24
616,0,0.10497594,0.11168648,0.112910237,0.12571717,0.100002929,,0.191204148,0.190687238,0.001660259,0.002226085,7.71E-24
617,0,0.104596489,0.111286276,0.112506901,0.125288244,0.099637455,,0.190648178,0.19013277,0.001647765,0.002195496,6.98E-24
618,0,0.104219018,0.110888148,0.112105652,0.124861478,0.099273903,,0.19009472,0.189580809,0.001635382,0.002165336,6.31E-24
619,0,0.103843514,0.110492081,0.111706477,0.124436857,0.098912259,,0.18954376,0.189031338,0.001623108,0.002135597,5.71E-24
620,0,0.103469963,0.110098063,0.111309362,0.124014368,0.098552511,,0.188995282,0.188484343,0.001610943,0.002106273,5.17E-24
621,0,0.103098352,0.109706078,0.110914292,0.123593996,0.098194645,,0.188449272,0.187939809,0.001598886,0.00207736,4.68E-24
622,0,0.102728668,0.109316114,0.110521255,0.123175727,0.097838649,,0.187905713,0.18739772,0.001586936,0.00204885,4.24E-24
623,0,0.102360898,0.108928157,0.110130236,0.122759548,0.09748451,,0.187364592,0.186858062,0.00157509,0.002020738,3.83E-24
624,0,0.101995028,0.108542192,0.109741221,0.122345445,0.097132215,,0.186825893,0.18632082,0.001563349,0.001993019,3.47E-24
625,0,0.101631047,0.108158208,0.109354198,0.121933403,0.096781752,,0.186289603,0.185785979,0.001551712,0.001965686,3.14E-24
626,0,0.101268941,0.10777619,0.108969153,0.121523409,0.096433108,,0.185755705,0.185253524,0.001540176,0.001938735,2.84E-24
627,0,0.100908697,0.107396125,0.108586073,0.121115451,0.096086271,,0.185224186,0.184723442,0.001528742,0.001912159,2.57E-24
628,0,0.100550304,0.107018,0.108204945,0.120709514,0.095741229,,0.184695031,0.184195718,0.001517408,0.001885955,2.33E-24
629,0,0.100193748,0.106641803,0.107825755,0.120305585,0.09539797,,0.184168226,0.183670337,0.001506174,0.001860115,2.11E-24
630,0,0.099839018,0.10626752,0.10744849,0.119903652,0.095056481,,0.183643757,0.183147286,0.001495037,0.001834636,1.91E-24
631,0,0.099486101,0.105895139,0.107073139,0.119503701,0.094716752,,0.18312161,0.18262655,0.001483997,0.001809511,1.73E-24
632,0,0.099134985,0.105524647,0.106699687,0.119105719,0.094378769,,0.182601771,0.182108117,0.001473054,0.001784736,1.56E-24
633,0,0.098785659,0.105156032,0.106328124,0.118709693,0.094042521,,0.182084226,0.181591971,0.001462206,0.001760307,1.41E-24
